package	file	line	column	error_code	message
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/auth/utils/loginRateLimiter.ts	1	29	TS2307	Cannot find module '@functions/cache' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/auth/utils/oauth.ts	1	25	TS2307	Cannot find module '@functions/auth/encryption' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/auth/utils/qrLogin.ts	1	29	TS2307	Cannot find module '@functions/cache' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	1	26	TS2307	Cannot find module '@constants' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	5	8	TS2307	Cannot find module '@functions/initialization/localeService' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	86	59	TS7006	Parameter 'e' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	190	37	TS2571	Object is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	193	24	TS2571	Object is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	193	49	TS2571	Object is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/index.ts	219	59	TS7006	Parameter 'e' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/tests/listUnsupportedModules.test.ts	1	50	TS2307	Cannot find module '@tests/e2e-setup' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locales/tests/listUnsupportedModules.test.ts	2	54	TS2307	Cannot find module '@tests/utils' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/locations/index.ts	1	29	TS2307	Cannot find module '@functions/external/location' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/modules/routes/modules.ts	1	26	TS2307	Cannot find module '@constants' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/modules/routes/modules.ts	2	42	TS2307	Cannot find module '@functions/modules/checkModulesAvailability' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/user/routes/personalization.ts	1	29	TS2307	Cannot find module '@functions/cache' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/user/utils/auth.ts	5	10	TS1484	'SchemaWithPB' is a type and must be imported using a type-only import when 'verbatimModuleSyntax' is enabled.
@lifeforge/lifeforge--notes	../../../apps/api/src/lib/user/utils/otp.ts	1	25	TS2307	Cannot find module '@functions/auth/encryption' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/features/APIKeyStatusProvider.tsx	15	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/features/CoreFederationProvider.tsx	6	30	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/features/ExternalModuleProviders.tsx	10	45	TS2307	Cannot find module '@/core/utils/devModeImports' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/features/UserPersonalizationProvider.tsx	11	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/index.tsx	30	36	TS2307	Cannot find module '@/core/providers/features/CoreFederationProvider' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/index.tsx	31	31	TS2307	Cannot find module '@/core/routing/providers/AppRoutesProvider' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/index.tsx	32	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/providers/index.tsx	33	26	TS2307	Cannot find module '@/core/utils/i18n' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/routing/components/LazyRouteLoader.tsx	11	45	TS2307	Cannot find module '@/core/utils/devModeImports' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/routing/utils/routeBuilder.tsx	13	34	TS2307	Cannot find module '@/core/providers/features/APIKeyStatusProvider' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/core/routing/utils/routerFactory.tsx	6	18	TS2307	Cannot find module '@/system/auth' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ChangePasswordModal.tsx	8	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ChangePasswordModal.tsx	39	16	TS7006	Parameter 'err' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ChangePasswordModal.tsx	59	9	TS2322	Type 'UseMutateAsyncFunction<unknown, Error, void, unknown>' is not assignable to type '((data: { oldPassword: string; password: string; passwordConfirm: string; }) => unknown) | ((data: { oldPassword: string; password: string; passwordConfirm: string; }) => unknown)'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/DisableTwoFAModal.tsx	6	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/EnableTwoFAModal/components/OTPConfirmScreen.tsx	6	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/EnableTwoFAModal/components/QRCodeDisplay.tsx	12	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ModifyModal.tsx	16	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ModifyModal.tsx	43	19	TS7006	Parameter '_' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ModifyModal.tsx	43	22	TS7006	Parameter 'newData' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ModifyOAuthProviderModal.tsx	18	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ModifyOAuthProviderModal.tsx	81	54	TS2345	Argument of type '{ provider: string; clientId: string; clientSecret: string; }' is not assignable to parameter of type 'void'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/ModifyOAuthProviderModal.tsx	91	40	TS2345	Argument of type '{ provider: string; clientId: string; clientSecret: string; }' is not assignable to parameter of type 'void'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/OAuthConfigModal/components/ProviderItem.tsx	23	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/OAuthConfigModal/components/ProviderItem.tsx	66	7	TS2322	Type '() => Promise<unknown>' is not assignable to type '() => void | Promise<void>'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/OAuthConfigModal/index.tsx	3	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/OAuthConfigModal/index.tsx	19	23	TS7006	Parameter 'entry' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/modals/QRLoginScannerModal/hooks/useQRLoginApproval.ts	7	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/tabs/AccountAndSecurityTab/columns/OAuthConfigColumn.tsx	12	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/tabs/AccountAndSecurityTab/columns/OAuthConfigColumn.tsx	13	30	TS2307	Cannot find module '@/system/accountSettings/modals/OAuthConfigModal' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/tabs/AccountAndSecurityTab/columns/OAuthConfigColumn.tsx	35	40	TS7006	Parameter 'e' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/tabs/AccountAndSecurityTab/columns/OAuthConfigColumn.tsx	36	43	TS7006	Parameter 'e' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/tabs/AccountAndSecurityTab/columns/PasswordColumn.tsx	5	33	TS2307	Cannot find module '@/system/accountSettings/modals/ChangePasswordModal' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/accountSettings/tabs/PersonalInfoTab/components/AvatarColumn.tsx	18	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/components/EntryItem.tsx	25	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/index.tsx	15	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/index.tsx	54	14	TS18046	'entries' is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/index.tsx	55	15	TS18046	'entries' is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/index.tsx	55	27	TS7006	Parameter 'entry' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/modals/ModifyAPIKeyModal.tsx	15	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/apiKeys/modals/ModifyAPIKeyModal.tsx	96	38	TS2345	Argument of type '{ overrideKey: boolean; keyId: any; name: any; icon: any; key: string; exposable: any; }' is not assignable to parameter of type 'void'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/components/AuthSignInButtons/components/SigninWithProviderButton.tsx	8	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/components/AuthSignInButtons/index.tsx	5	26	TS2307	Cannot find module '@/system/auth/modals/QRLoginModal' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/index.tsx	3	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/modals/QRLoginModal/hooks/useQRLoginSession.ts	8	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/pages/LoginPage.tsx	14	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/pages/LoginPage.tsx	69	50	TS7006	Parameter 'p' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/pages/UserCreationPage.tsx	15	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/auth/pages/UserCreationPage.tsx	89	36	TS2345	Argument of type '{ email: string; username: string; name: string; password: string; }' is not assignable to parameter of type 'void'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/components/BackupItem.tsx	19	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/components/CreateBackupModal.tsx	9	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/components/CreateBackupModal.tsx	45	9	TS2322	Type 'UseMutateAsyncFunction<unknown, Error, void, unknown>' is not assignable to type '((data: { backupName?: string | undefined; }) => unknown) | ((data: { backupName?: string | undefined; }) => unknown)'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/index.tsx	14	22	TS2307	Cannot find module '@/core/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/index.tsx	44	11	TS18046	'data' is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/index.tsx	46	16	TS18046	'data' is of type 'unknown'.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/backups/index.tsx	46	25	TS7006	Parameter 'backup' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/dashboard/components/DashboardGrid.tsx	17	40	TS2307	Cannot find module '@/core/providers/features/UserPersonalizationProvider' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/dashboard/components/NotFoundWidget.tsx	11	40	TS2307	Cannot find module '@/core/providers/features/UserPersonalizationProvider' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../apps/web/src/system/dashboard/components/modals/ManageWidgetsModal/components/ComponentItem.tsx	19	40	TS2307	Cannot find module '@/core/providers/features/UserPersonalizationProvider' or its corresponding type declarations.
